Episode, Total Reward, Epsilon, Best Reward
303, -10.00, 1.0000, 140.00
304, -10.00, 1.0000, 140.00
305, -10.00, 1.0000, 140.00
306, -10.00, 1.0000, 140.00
307, -10.00, 1.0000, 140.00
308, -20.00, 1.0000, 140.00
309, 0.00, 1.0000, 140.00
310, -10.00, 1.0000, 140.00
311, -10.00, 1.0000, 140.00
312, -10.00, 1.0000, 140.00
313, -10.00, 1.0000, 140.00
314, -10.00, 1.0000, 140.00
315, -10.00, 1.0000, 140.00
316, 0.00, 1.0000, 140.00
317, -20.00, 1.0000, 140.00
318, -10.00, 1.0000, 140.00
319, -10.00, 1.0000, 140.00
320, -10.00, 1.0000, 140.00
321, -10.00, 1.0000, 140.00
322, 20.00, 1.0000, 140.00
323, -10.00, 1.0000, 140.00
324, -10.00, 1.0000, 140.00
325, -10.00, 1.0000, 140.00
326, -10.00, 1.0000, 140.00
327, -10.00, 1.0000, 140.00
328, -10.00, 1.0000, 140.00
329, -10.00, 1.0000, 140.00
330, -10.00, 1.0000, 140.00
331, -10.00, 1.0000, 140.00
332, 0.00, 1.0000, 140.00
333, -10.00, 1.0000, 140.00
334, 0.00, 1.0000, 140.00
335, -10.00, 1.0000, 140.00
336, -10.00, 1.0000, 140.00
337, -10.00, 1.0000, 140.00
338, 0.00, 1.0000, 140.00
339, -10.00, 1.0000, 140.00
340, -10.00, 1.0000, 140.00
341, -10.00, 1.0000, 140.00
342, 0.00, 1.0000, 140.00
343, -10.00, 1.0000, 140.00
344, -10.00, 1.0000, 140.00
345, 0.00, 1.0000, 140.00
346, 0.00, 1.0000, 140.00
347, -10.00, 1.0000, 140.00
348, 0.00, 1.0000, 140.00
349, -10.00, 1.0000, 140.00
350, 20.00, 1.0000, 140.00
351, -10.00, 1.0000, 140.00
352, -20.00, 1.0000, 140.00
353, -20.00, 1.0000, 140.00
354, -10.00, 1.0000, 140.00
355, -20.00, 1.0000, 140.00
356, -10.00, 1.0000, 140.00
357, -10.00, 1.0000, 140.00
358, 0.00, 1.0000, 140.00
359, -10.00, 1.0000, 140.00
360, 20.00, 1.0000, 140.00
361, -10.00, 1.0000, 140.00
362, -10.00, 1.0000, 140.00
363, -20.00, 1.0000, 140.00
364, 0.00, 1.0000, 140.00
365, -10.00, 1.0000, 140.00
366, -10.00, 1.0000, 140.00
367, -10.00, 1.0000, 140.00
368, -10.00, 1.0000, 140.00
369, 0.00, 1.0000, 140.00
370, 90.00, 1.0000, 140.00
371, -10.00, 1.0000, 140.00
372, -10.00, 1.0000, 140.00
373, 0.00, 1.0000, 140.00
374, 0.00, 1.0000, 140.00
375, -10.00, 1.0000, 140.00
376, -10.00, 1.0000, 140.00
377, -10.00, 1.0000, 140.00
378, -10.00, 1.0000, 140.00
379, -10.00, 1.0000, 140.00
380, -10.00, 1.0000, 140.00
381, -10.00, 1.0000, 140.00
382, -10.00, 1.0000, 140.00
383, -10.00, 1.0000, 140.00
384, -10.00, 1.0000, 140.00
385, -10.00, 1.0000, 140.00
386, -10.00, 1.0000, 140.00
387, -10.00, 1.0000, 140.00
388, -20.00, 1.0000, 140.00
389, -10.00, 1.0000, 140.00
390, -10.00, 1.0000, 140.00
391, -10.00, 1.0000, 140.00
392, -10.00, 1.0000, 140.00
393, -10.00, 1.0000, 140.00
394, 0.00, 1.0000, 140.00
395, -10.00, 1.0000, 140.00
396, -10.00, 1.0000, 140.00
397, 0.00, 1.0000, 140.00
398, -10.00, 1.0000, 140.00
399, -10.00, 1.0000, 140.00
400, -10.00, 1.0000, 140.00
401, -10.00, 1.0000, 140.00
402, -10.00, 1.0000, 140.00
403, -10.00, 1.0000, 140.00
404, 0.00, 1.0000, 140.00
405, 0.00, 1.0000, 140.00
406, -20.00, 1.0000, 140.00
407, 0.00, 1.0000, 140.00
408, -10.00, 1.0000, 140.00
409, -10.00, 1.0000, 140.00
410, -10.00, 1.0000, 140.00
411, 0.00, 1.0000, 140.00
412, -10.00, 1.0000, 140.00
413, -20.00, 1.0000, 140.00
414, -10.00, 1.0000, 140.00
415, -10.00, 1.0000, 140.00
416, 0.00, 1.0000, 140.00
417, -10.00, 1.0000, 140.00
418, -10.00, 1.0000, 140.00
419, -20.00, 1.0000, 140.00
420, -10.00, 1.0000, 140.00
421, -10.00, 1.0000, 140.00
422, -10.00, 1.0000, 140.00
423, -10.00, 1.0000, 140.00
424, -10.00, 1.0000, 140.00
425, -10.00, 1.0000, 140.00
426, -10.00, 1.0000, 140.00
427, -10.00, 1.0000, 140.00
428, -20.00, 1.0000, 140.00
429, 20.00, 1.0000, 140.00
430, -10.00, 1.0000, 140.00
431, -10.00, 1.0000, 140.00
432, -20.00, 1.0000, 140.00
433, -10.00, 1.0000, 140.00
434, -10.00, 1.0000, 140.00
435, -10.00, 1.0000, 140.00
436, -10.00, 1.0000, 140.00
437, 0.00, 1.0000, 140.00
438, -10.00, 1.0000, 140.00
439, -20.00, 1.0000, 140.00
440, -10.00, 1.0000, 140.00
441, -10.00, 1.0000, 140.00
442, 0.00, 1.0000, 140.00
443, -10.00, 1.0000, 140.00
444, -10.00, 1.0000, 140.00
445, 0.00, 1.0000, 140.00
446, -10.00, 1.0000, 140.00
447, 50.00, 1.0000, 140.00
448, -10.00, 1.0000, 140.00
449, -10.00, 1.0000, 140.00
450, -10.00, 1.0000, 140.00
451, -10.00, 1.0000, 140.00
452, 20.00, 1.0000, 140.00
453, -10.00, 1.0000, 140.00
454, -10.00, 1.0000, 140.00
455, -10.00, 1.0000, 140.00
456, -10.00, 1.0000, 140.00
457, 0.00, 1.0000, 140.00
458, -10.00, 1.0000, 140.00
459, -10.00, 1.0000, 140.00
460, 0.00, 1.0000, 140.00
461, -10.00, 1.0000, 140.00
462, -10.00, 1.0000, 140.00
463, -10.00, 1.0000, 140.00
464, -10.00, 1.0000, 140.00
465, 50.00, 1.0000, 140.00
466, -10.00, 1.0000, 140.00
467, -10.00, 1.0000, 140.00
468, -10.00, 1.0000, 140.00
469, 20.00, 1.0000, 140.00
470, -10.00, 1.0000, 140.00
471, 0.00, 1.0000, 140.00
472, 0.00, 1.0000, 140.00
473, -20.00, 1.0000, 140.00
474, -10.00, 1.0000, 140.00
475, 0.00, 1.0000, 140.00
476, -10.00, 1.0000, 140.00
477, 0.00, 1.0000, 140.00
478, -10.00, 1.0000, 140.00
479, 0.00, 1.0000, 140.00
480, -10.00, 1.0000, 140.00
481, 0.00, 1.0000, 140.00
482, -10.00, 1.0000, 140.00
483, -20.00, 1.0000, 140.00
484, -10.00, 1.0000, 140.00
485, -10.00, 1.0000, 140.00
486, -10.00, 1.0000, 140.00
487, -10.00, 1.0000, 140.00
488, -10.00, 1.0000, 140.00
489, -10.00, 1.0000, 140.00
490, -10.00, 1.0000, 140.00
491, 0.00, 1.0000, 140.00
492, -10.00, 1.0000, 140.00
493, -10.00, 1.0000, 140.00
494, 0.00, 1.0000, 140.00
495, 20.00, 1.0000, 140.00
496, -10.00, 1.0000, 140.00
497, -10.00, 1.0000, 140.00
498, -10.00, 1.0000, 140.00
499, -10.00, 1.0000, 140.00
500, -10.00, 1.0000, 140.00
501, -10.00, 1.0000, 140.00
502, -10.00, 1.0000, 140.00
503, -10.00, 1.0000, 140.00
504, 0.00, 1.0000, 140.00
505, -10.00, 1.0000, 140.00
506, 0.00, 1.0000, 140.00
507, 0.00, 1.0000, 140.00
508, 0.00, 1.0000, 140.00
509, -10.00, 1.0000, 140.00
510, 0.00, 1.0000, 140.00
511, -10.00, 1.0000, 140.00
512, -10.00, 1.0000, 140.00
513, 0.00, 1.0000, 140.00
514, -10.00, 1.0000, 140.00
515, 0.00, 1.0000, 140.00
516, -10.00, 1.0000, 140.00
517, -10.00, 1.0000, 140.00
518, -10.00, 1.0000, 140.00
519, 0.00, 1.0000, 140.00
520, -10.00, 1.0000, 140.00
521, -10.00, 1.0000, 140.00
522, -20.00, 1.0000, 140.00
523, 20.00, 1.0000, 140.00
524, -10.00, 1.0000, 140.00
525, 0.00, 1.0000, 140.00
526, -10.00, 1.0000, 140.00
527, -10.00, 1.0000, 140.00
528, -10.00, 1.0000, 140.00
529, 0.00, 1.0000, 140.00
530, -10.00, 1.0000, 140.00
531, -10.00, 1.0000, 140.00
532, -10.00, 1.0000, 140.00
533, -10.00, 1.0000, 140.00
534, -10.00, 1.0000, 140.00
535, -10.00, 1.0000, 140.00
536, -10.00, 1.0000, 140.00
537, -10.00, 1.0000, 140.00
538, -10.00, 1.0000, 140.00
539, 0.00, 1.0000, 140.00
540, 0.00, 1.0000, 140.00
541, -10.00, 1.0000, 140.00
542, -10.00, 1.0000, 140.00
543, 0.00, 1.0000, 140.00
544, -10.00, 1.0000, 140.00
545, -10.00, 1.0000, 140.00
546, -10.00, 1.0000, 140.00
547, -10.00, 1.0000, 140.00
548, -10.00, 1.0000, 140.00
549, -10.00, 1.0000, 140.00
550, -10.00, 1.0000, 140.00
551, 20.00, 1.0000, 140.00
552, -10.00, 1.0000, 140.00
553, -10.00, 1.0000, 140.00
554, 0.00, 1.0000, 140.00
555, -10.00, 1.0000, 140.00
556, -10.00, 1.0000, 140.00
557, -10.00, 1.0000, 140.00
558, 20.00, 1.0000, 140.00
559, -10.00, 1.0000, 140.00
560, -10.00, 1.0000, 140.00
561, -10.00, 1.0000, 140.00
562, -10.00, 1.0000, 140.00
563, -10.00, 1.0000, 140.00
564, -10.00, 1.0000, 140.00
565, -10.00, 1.0000, 140.00
566, 0.00, 1.0000, 140.00
567, -10.00, 1.0000, 140.00
568, 0.00, 1.0000, 140.00
569, 20.00, 1.0000, 140.00
570, -10.00, 1.0000, 140.00
571, -10.00, 1.0000, 140.00
572, -10.00, 1.0000, 140.00
573, -10.00, 1.0000, 140.00
574, 50.00, 1.0000, 140.00
575, 0.00, 1.0000, 140.00
576, -10.00, 1.0000, 140.00
577, -20.00, 1.0000, 140.00
578, 0.00, 1.0000, 140.00
579, -10.00, 1.0000, 140.00
580, 0.00, 1.0000, 140.00
581, -10.00, 1.0000, 140.00
582, -10.00, 1.0000, 140.00
583, -10.00, 1.0000, 140.00
584, -10.00, 1.0000, 140.00
585, -10.00, 1.0000, 140.00
586, 0.00, 1.0000, 140.00
587, -10.00, 1.0000, 140.00
588, 0.00, 1.0000, 140.00
589, -10.00, 1.0000, 140.00
590, -10.00, 1.0000, 140.00
591, -10.00, 1.0000, 140.00
592, -10.00, 1.0000, 140.00
593, -10.00, 1.0000, 140.00
594, 0.00, 1.0000, 140.00
595, -10.00, 1.0000, 140.00
596, -10.00, 1.0000, 140.00
597, 20.00, 1.0000, 140.00
598, -10.00, 1.0000, 140.00
599, 0.00, 1.0000, 140.00
600, -10.00, 1.0000, 140.00
601, 20.00, 1.0000, 140.00
602, 0.00, 1.0000, 140.00
603, -10.00, 1.0000, 140.00
604, -10.00, 1.0000, 140.00
605, 0.00, 1.0000, 140.00
606, -10.00, 1.0000, 140.00
607, -10.00, 1.0000, 140.00
608, -10.00, 1.0000, 140.00
609, -10.00, 1.0000, 140.00
610, -10.00, 1.0000, 140.00
611, -10.00, 1.0000, 140.00
612, -10.00, 1.0000, 140.00
613, -10.00, 1.0000, 140.00
614, 20.00, 1.0000, 140.00
615, -10.00, 1.0000, 140.00
616, -10.00, 1.0000, 140.00
617, 0.00, 1.0000, 140.00
618, -10.00, 1.0000, 140.00
619, -10.00, 1.0000, 140.00
620, -10.00, 1.0000, 140.00
621, -10.00, 1.0000, 140.00
622, 0.00, 1.0000, 140.00
623, 0.00, 1.0000, 140.00
624, -10.00, 1.0000, 140.00
625, 0.00, 1.0000, 140.00
626, -10.00, 1.0000, 140.00
627, -10.00, 1.0000, 140.00
628, -20.00, 1.0000, 140.00
629, 0.00, 1.0000, 140.00
630, -10.00, 1.0000, 140.00
631, -10.00, 1.0000, 140.00
632, -10.00, 1.0000, 140.00
633, 0.00, 1.0000, 140.00
634, 0.00, 1.0000, 140.00
635, -10.00, 1.0000, 140.00
636, -10.00, 1.0000, 140.00
637, -10.00, 1.0000, 140.00
638, -10.00, 1.0000, 140.00
639, -10.00, 1.0000, 140.00
640, -10.00, 1.0000, 140.00
641, -10.00, 1.0000, 140.00
642, -20.00, 1.0000, 140.00
643, -10.00, 1.0000, 140.00
644, -20.00, 1.0000, 140.00
645, -10.00, 1.0000, 140.00
646, -10.00, 1.0000, 140.00
647, -10.00, 1.0000, 140.00
648, -10.00, 1.0000, 140.00
649, -10.00, 1.0000, 140.00
650, -10.00, 1.0000, 140.00
651, -10.00, 1.0000, 140.00
652, -10.00, 1.0000, 140.00
653, 20.00, 1.0000, 140.00
654, 0.00, 1.0000, 140.00
655, -10.00, 1.0000, 140.00
656, -10.00, 1.0000, 140.00
657, -20.00, 1.0000, 140.00
658, -10.00, 1.0000, 140.00
659, 0.00, 1.0000, 140.00
660, 0.00, 1.0000, 140.00
661, -10.00, 1.0000, 140.00
662, 0.00, 1.0000, 140.00
663, -10.00, 1.0000, 140.00
664, -10.00, 1.0000, 140.00
665, -20.00, 1.0000, 140.00
666, -10.00, 1.0000, 140.00
667, -10.00, 1.0000, 140.00
668, -10.00, 1.0000, 140.00
669, -10.00, 1.0000, 140.00
670, 0.00, 1.0000, 140.00
671, -10.00, 1.0000, 140.00
672, -10.00, 1.0000, 140.00
673, -20.00, 1.0000, 140.00
674, -10.00, 1.0000, 140.00
675, 0.00, 1.0000, 140.00
676, -10.00, 1.0000, 140.00
677, -10.00, 1.0000, 140.00
678, 0.00, 1.0000, 140.00
679, 20.00, 1.0000, 140.00
680, -10.00, 1.0000, 140.00
681, 0.00, 1.0000, 140.00
682, -10.00, 1.0000, 140.00
683, 0.00, 1.0000, 140.00
684, -20.00, 1.0000, 140.00
685, -10.00, 1.0000, 140.00
686, -10.00, 1.0000, 140.00
687, -10.00, 1.0000, 140.00
688, -10.00, 1.0000, 140.00
689, 0.00, 1.0000, 140.00
690, 0.00, 1.0000, 140.00
691, -10.00, 1.0000, 140.00
692, -10.00, 1.0000, 140.00
693, -10.00, 1.0000, 140.00
694, 50.00, 1.0000, 140.00
695, -10.00, 1.0000, 140.00
696, -10.00, 1.0000, 140.00
697, 0.00, 1.0000, 140.00
698, -10.00, 1.0000, 140.00
699, -10.00, 1.0000, 140.00
700, -10.00, 1.0000, 140.00
701, -10.00, 1.0000, 140.00
702, -20.00, 1.0000, 140.00
703, -10.00, 1.0000, 140.00
704, -10.00, 1.0000, 140.00
705, -10.00, 1.0000, 140.00
706, -10.00, 1.0000, 140.00
707, -10.00, 1.0000, 140.00
708, 0.00, 1.0000, 140.00
709, 0.00, 1.0000, 140.00
710, -10.00, 1.0000, 140.00
711, -10.00, 1.0000, 140.00
712, -10.00, 1.0000, 140.00
713, -10.00, 1.0000, 140.00
714, -10.00, 1.0000, 140.00
715, 0.00, 1.0000, 140.00
716, 0.00, 1.0000, 140.00
717, -10.00, 1.0000, 140.00
718, 0.00, 1.0000, 140.00
719, 0.00, 1.0000, 140.00
720, 0.00, 1.0000, 140.00
721, -10.00, 1.0000, 140.00
722, -10.00, 1.0000, 140.00
723, -10.00, 1.0000, 140.00
724, -10.00, 1.0000, 140.00
725, -10.00, 1.0000, 140.00
726, -10.00, 1.0000, 140.00
727, -20.00, 1.0000, 140.00
728, -10.00, 1.0000, 140.00
729, -10.00, 1.0000, 140.00
730, -10.00, 1.0000, 140.00
731, 0.00, 1.0000, 140.00
732, -10.00, 1.0000, 140.00
733, -10.00, 1.0000, 140.00
734, -20.00, 1.0000, 140.00
735, -10.00, 1.0000, 140.00
736, -10.00, 1.0000, 140.00
737, -10.00, 1.0000, 140.00
738, -10.00, 1.0000, 140.00
739, -10.00, 1.0000, 140.00
740, -10.00, 1.0000, 140.00
741, -20.00, 1.0000, 140.00
742, 0.00, 1.0000, 140.00
743, 0.00, 1.0000, 140.00
744, -10.00, 1.0000, 140.00
745, 0.00, 1.0000, 140.00
746, -20.00, 1.0000, 140.00
747, -10.00, 1.0000, 140.00
748, -10.00, 1.0000, 140.00
749, -10.00, 1.0000, 140.00
750, -10.00, 1.0000, 140.00
751, -20.00, 1.0000, 140.00
752, -10.00, 1.0000, 140.00
753, -10.00, 1.0000, 140.00
754, -20.00, 1.0000, 140.00
755, -10.00, 1.0000, 140.00
756, -10.00, 1.0000, 140.00
757, 20.00, 1.0000, 140.00
758, -10.00, 1.0000, 140.00
759, -10.00, 1.0000, 140.00
760, -20.00, 1.0000, 140.00
761, -10.00, 1.0000, 140.00
762, -10.00, 1.0000, 140.00
763, -10.00, 1.0000, 140.00
764, -10.00, 1.0000, 140.00
765, -10.00, 1.0000, 140.00
766, -10.00, 1.0000, 140.00
767, -10.00, 1.0000, 140.00
768, -10.00, 1.0000, 140.00
769, -10.00, 1.0000, 140.00
770, -10.00, 1.0000, 140.00
771, -10.00, 1.0000, 140.00
772, -10.00, 1.0000, 140.00
773, -10.00, 1.0000, 140.00
774, -10.00, 1.0000, 140.00
775, -10.00, 1.0000, 140.00
