Episode, Total Reward, Epsilon, Best Reward
1080, -10.00, 0.6315, 140.00
1081, -20.00, 0.6308, 140.00
1082, 20.00, 0.6300, 140.00
1083, 90.00, 0.6292, 140.00
1084, -10.00, 0.6285, 140.00
1085, 20.00, 0.6277, 140.00
1086, -10.00, 0.6269, 140.00
1087, -10.00, 0.6262, 140.00
1088, -10.00, 0.6254, 140.00
1089, 0.00, 0.6246, 140.00
1090, -10.00, 0.6238, 140.00
1091, 20.00, 0.6231, 140.00
1092, 0.00, 0.6223, 140.00
1093, -10.00, 0.6215, 140.00
1094, 50.00, 0.6208, 140.00
1095, -10.00, 0.6200, 140.00
1096, 90.00, 0.6192, 140.00
1097, 0.00, 0.6185, 140.00
1098, -20.00, 0.6177, 140.00
1099, 0.00, 0.6169, 140.00
1100, -20.00, 0.6162, 140.00
1101, 90.00, 0.6154, 140.00
1102, -10.00, 0.6146, 140.00
1103, -10.00, 0.6138, 140.00
1104, -10.00, 0.6131, 140.00
1105, -10.00, 0.6123, 140.00
1106, -10.00, 0.6115, 140.00
1107, -10.00, 0.6108, 140.00
1108, -10.00, 0.6100, 140.00
1109, -10.00, 0.6092, 140.00
1110, -10.00, 0.6085, 140.00
1111, -10.00, 0.6077, 140.00
1112, -10.00, 0.6069, 140.00
1113, 20.00, 0.6062, 140.00
1114, -10.00, 0.6054, 140.00
1115, -10.00, 0.6046, 140.00
1116, 0.00, 0.6038, 140.00
1117, -10.00, 0.6031, 140.00
1118, 0.00, 0.6023, 140.00
1119, -10.00, 0.6015, 140.00
1120, -10.00, 0.6008, 140.00
1121, 50.00, 0.6000, 140.00
1122, -10.00, 0.5992, 140.00
