Episode, Total Reward, Epsilon, Best Reward
303, -10.00, 1.0000, 140.00
304, -10.00, 1.0000, 140.00
305, -10.00, 1.0000, 140.00
306, -10.00, 1.0000, 140.00
307, -10.00, 1.0000, 140.00
308, -10.00, 1.0000, 140.00
309, -10.00, 1.0000, 140.00
310, -10.00, 1.0000, 140.00
311, 0.00, 1.0000, 140.00
312, 0.00, 1.0000, 140.00
313, -10.00, 1.0000, 140.00
314, -10.00, 1.0000, 140.00
315, 0.00, 1.0000, 140.00
316, -10.00, 1.0000, 140.00
317, 0.00, 1.0000, 140.00
318, -10.00, 1.0000, 140.00
319, -10.00, 1.0000, 140.00
320, -10.00, 1.0000, 140.00
321, -10.00, 1.0000, 140.00
322, 0.00, 1.0000, 140.00
323, 20.00, 1.0000, 140.00
324, -10.00, 1.0000, 140.00
325, -10.00, 1.0000, 140.00
326, -10.00, 1.0000, 140.00
327, 0.00, 1.0000, 140.00
328, 20.00, 1.0000, 140.00
329, -10.00, 1.0000, 140.00
330, -10.00, 1.0000, 140.00
331, 0.00, 1.0000, 140.00
332, -10.00, 1.0000, 140.00
333, -10.00, 1.0000, 140.00
334, 0.00, 1.0000, 140.00
335, 0.00, 1.0000, 140.00
336, 0.00, 1.0000, 140.00
337, -10.00, 1.0000, 140.00
338, -10.00, 1.0000, 140.00
339, -10.00, 1.0000, 140.00
340, 0.00, 1.0000, 140.00
341, -10.00, 1.0000, 140.00
342, 0.00, 1.0000, 140.00
343, -10.00, 1.0000, 140.00
344, 0.00, 1.0000, 140.00
345, -10.00, 1.0000, 140.00
346, -10.00, 1.0000, 140.00
347, -10.00, 1.0000, 140.00
348, -10.00, 1.0000, 140.00
349, -10.00, 1.0000, 140.00
350, -10.00, 1.0000, 140.00
351, -10.00, 1.0000, 140.00
352, -10.00, 1.0000, 140.00
353, 20.00, 1.0000, 140.00
354, 90.00, 1.0000, 140.00
355, -10.00, 1.0000, 140.00
356, -10.00, 1.0000, 140.00
357, -10.00, 1.0000, 140.00
358, 0.00, 1.0000, 140.00
359, -10.00, 1.0000, 140.00
360, -10.00, 1.0000, 140.00
361, -10.00, 1.0000, 140.00
362, -10.00, 1.0000, 140.00
363, -10.00, 1.0000, 140.00
364, -10.00, 1.0000, 140.00
365, 0.00, 1.0000, 140.00
366, 0.00, 1.0000, 140.00
367, -10.00, 1.0000, 140.00
368, -10.00, 1.0000, 140.00
369, 0.00, 1.0000, 140.00
370, -10.00, 1.0000, 140.00
371, -10.00, 1.0000, 140.00
372, 0.00, 1.0000, 140.00
373, -10.00, 1.0000, 140.00
374, 0.00, 1.0000, 140.00
375, -10.00, 1.0000, 140.00
376, -10.00, 1.0000, 140.00
377, -10.00, 1.0000, 140.00
378, 0.00, 1.0000, 140.00
379, -10.00, 1.0000, 140.00
380, -10.00, 1.0000, 140.00
381, -10.00, 1.0000, 140.00
382, -10.00, 1.0000, 140.00
383, 0.00, 1.0000, 140.00
384, -10.00, 1.0000, 140.00
385, -10.00, 1.0000, 140.00
386, -10.00, 1.0000, 140.00
387, 20.00, 1.0000, 140.00
388, -10.00, 1.0000, 140.00
389, -10.00, 1.0000, 140.00
390, 0.00, 1.0000, 140.00
391, 0.00, 1.0000, 140.00
392, 0.00, 1.0000, 140.00
393, -10.00, 1.0000, 140.00
394, -10.00, 1.0000, 140.00
395, 20.00, 1.0000, 140.00
396, -10.00, 1.0000, 140.00
397, 50.00, 1.0000, 140.00
398, -10.00, 1.0000, 140.00
399, -10.00, 1.0000, 140.00
400, -10.00, 1.0000, 140.00
401, -10.00, 1.0000, 140.00
402, -10.00, 1.0000, 140.00
403, -10.00, 1.0000, 140.00
404, -10.00, 1.0000, 140.00
405, 20.00, 1.0000, 140.00
406, -10.00, 1.0000, 140.00
407, -10.00, 1.0000, 140.00
408, -10.00, 1.0000, 140.00
409, -10.00, 1.0000, 140.00
410, -10.00, 1.0000, 140.00
411, -10.00, 1.0000, 140.00
412, -10.00, 1.0000, 140.00
413, -10.00, 1.0000, 140.00
414, -10.00, 1.0000, 140.00
415, -10.00, 1.0000, 140.00
416, -10.00, 1.0000, 140.00
417, -10.00, 1.0000, 140.00
418, 0.00, 1.0000, 140.00
419, -10.00, 1.0000, 140.00
420, -10.00, 1.0000, 140.00
421, -10.00, 1.0000, 140.00
422, -10.00, 1.0000, 140.00
423, 0.00, 1.0000, 140.00
424, -10.00, 1.0000, 140.00
425, -10.00, 1.0000, 140.00
426, -10.00, 1.0000, 140.00
427, -10.00, 1.0000, 140.00
428, -10.00, 1.0000, 140.00
429, -10.00, 1.0000, 140.00
430, 0.00, 1.0000, 140.00
431, 0.00, 1.0000, 140.00
432, -10.00, 1.0000, 140.00
433, -10.00, 1.0000, 140.00
434, -10.00, 1.0000, 140.00
435, -10.00, 1.0000, 140.00
436, -10.00, 1.0000, 140.00
437, -10.00, 1.0000, 140.00
438, -10.00, 1.0000, 140.00
439, -10.00, 1.0000, 140.00
440, 0.00, 1.0000, 140.00
441, -10.00, 1.0000, 140.00
442, -10.00, 1.0000, 140.00
443, 0.00, 1.0000, 140.00
444, 0.00, 1.0000, 140.00
445, -10.00, 1.0000, 140.00
446, -10.00, 1.0000, 140.00
447, -10.00, 1.0000, 140.00
448, -10.00, 1.0000, 140.00
449, 20.00, 1.0000, 140.00
450, -10.00, 1.0000, 140.00
451, -10.00, 1.0000, 140.00
452, -10.00, 1.0000, 140.00
453, 20.00, 1.0000, 140.00
454, 0.00, 1.0000, 140.00
455, 0.00, 1.0000, 140.00
456, -10.00, 1.0000, 140.00
457, -10.00, 1.0000, 140.00
458, -10.00, 1.0000, 140.00
459, -10.00, 1.0000, 140.00
460, 0.00, 1.0000, 140.00
461, 0.00, 1.0000, 140.00
462, -10.00, 1.0000, 140.00
463, -10.00, 1.0000, 140.00
464, -10.00, 1.0000, 140.00
465, -10.00, 1.0000, 140.00
466, -10.00, 1.0000, 140.00
467, 20.00, 1.0000, 140.00
468, -10.00, 1.0000, 140.00
469, -10.00, 1.0000, 140.00
470, -10.00, 1.0000, 140.00
471, -10.00, 1.0000, 140.00
472, -10.00, 1.0000, 140.00
473, 20.00, 1.0000, 140.00
474, -10.00, 1.0000, 140.00
475, -10.00, 1.0000, 140.00
476, -10.00, 1.0000, 140.00
477, 0.00, 1.0000, 140.00
478, -10.00, 1.0000, 140.00
479, -10.00, 1.0000, 140.00
480, -10.00, 1.0000, 140.00
481, -10.00, 1.0000, 140.00
482, 0.00, 1.0000, 140.00
483, -10.00, 1.0000, 140.00
484, -10.00, 1.0000, 140.00
485, 0.00, 1.0000, 140.00
486, -10.00, 1.0000, 140.00
487, -10.00, 1.0000, 140.00
488, 20.00, 1.0000, 140.00
489, -10.00, 1.0000, 140.00
490, -10.00, 1.0000, 140.00
491, -10.00, 1.0000, 140.00
492, -10.00, 1.0000, 140.00
493, 0.00, 1.0000, 140.00
494, 0.00, 1.0000, 140.00
495, -10.00, 1.0000, 140.00
496, -10.00, 1.0000, 140.00
497, -10.00, 1.0000, 140.00
498, -10.00, 1.0000, 140.00
499, -10.00, 1.0000, 140.00
500, -10.00, 1.0000, 140.00
501, -10.00, 1.0000, 140.00
502, -10.00, 0.9993, 140.00
503, -10.00, 0.9986, 140.00
504, -10.00, 0.9979, 140.00
505, -10.00, 0.9971, 140.00
506, 0.00, 0.9964, 140.00
507, -10.00, 0.9957, 140.00
508, -10.00, 0.9950, 140.00
509, -10.00, 0.9943, 140.00
510, -10.00, 0.9936, 140.00
511, -10.00, 0.9929, 140.00
512, -10.00, 0.9921, 140.00
513, -10.00, 0.9914, 140.00
514, 50.00, 0.9907, 140.00
515, -10.00, 0.9900, 140.00
516, -10.00, 0.9893, 140.00
517, 0.00, 0.9886, 140.00
518, -10.00, 0.9879, 140.00
519, -10.00, 0.9871, 140.00
520, -10.00, 0.9864, 140.00
521, -10.00, 0.9857, 140.00
522, 0.00, 0.9850, 140.00
523, 0.00, 0.9843, 140.00
524, -10.00, 0.9836, 140.00
525, -10.00, 0.9829, 140.00
526, -10.00, 0.9821, 140.00
527, 0.00, 0.9814, 140.00
528, -10.00, 0.9807, 140.00
529, -10.00, 0.9800, 140.00
530, -10.00, 0.9793, 140.00
531, -10.00, 0.9786, 140.00
532, -10.00, 0.9779, 140.00
533, 20.00, 0.9771, 140.00
534, 0.00, 0.9764, 140.00
535, -10.00, 0.9757, 140.00
536, -10.00, 0.9750, 140.00
537, 0.00, 0.9743, 140.00
538, -10.00, 0.9736, 140.00
539, -10.00, 0.9729, 140.00
540, 0.00, 0.9721, 140.00
541, -10.00, 0.9714, 140.00
542, -10.00, 0.9707, 140.00
543, -10.00, 0.9700, 140.00
544, -10.00, 0.9693, 140.00
545, 0.00, 0.9686, 140.00
546, -10.00, 0.9679, 140.00
547, 0.00, 0.9671, 140.00
548, 0.00, 0.9664, 140.00
549, -10.00, 0.9657, 140.00
550, -10.00, 0.9650, 140.00
551, 50.00, 0.9643, 140.00
552, -10.00, 0.9636, 140.00
553, -10.00, 0.9629, 140.00
554, 0.00, 0.9621, 140.00
555, -10.00, 0.9614, 140.00
556, -10.00, 0.9607, 140.00
557, 0.00, 0.9600, 140.00
558, 20.00, 0.9593, 140.00
559, -10.00, 0.9586, 140.00
560, 0.00, 0.9579, 140.00
561, -10.00, 0.9571, 140.00
562, -10.00, 0.9564, 140.00
563, 20.00, 0.9557, 140.00
564, -10.00, 0.9550, 140.00
565, 20.00, 0.9543, 140.00
566, -10.00, 0.9536, 140.00
567, -10.00, 0.9529, 140.00
568, -10.00, 0.9521, 140.00
569, -10.00, 0.9514, 140.00
570, -10.00, 0.9507, 140.00
571, -10.00, 0.9500, 140.00
572, 0.00, 0.9493, 140.00
573, -10.00, 0.9486, 140.00
574, -10.00, 0.9479, 140.00
575, -10.00, 0.9471, 140.00
576, -10.00, 0.9464, 140.00
577, -10.00, 0.9457, 140.00
578, 0.00, 0.9450, 140.00
579, 50.00, 0.9443, 140.00
580, -10.00, 0.9436, 140.00
581, -10.00, 0.9429, 140.00
582, -10.00, 0.9421, 140.00
583, 50.00, 0.9414, 140.00
584, 20.00, 0.9407, 140.00
585, 20.00, 0.9400, 140.00
586, -10.00, 0.9393, 140.00
587, 50.00, 0.9386, 140.00
588, -10.00, 0.9379, 140.00
589, 0.00, 0.9371, 140.00
590, 0.00, 0.9364, 140.00
591, 0.00, 0.9357, 140.00
592, -10.00, 0.9350, 140.00
593, -10.00, 0.9343, 140.00
594, -10.00, 0.9336, 140.00
595, 0.00, 0.9329, 140.00
596, 0.00, 0.9321, 140.00
597, 20.00, 0.9314, 140.00
598, 0.00, 0.9307, 140.00
599, 20.00, 0.9300, 140.00
600, -10.00, 0.9293, 140.00
601, 20.00, 0.9286, 140.00
602, -10.00, 0.9279, 140.00
603, -10.00, 0.9271, 140.00
604, 20.00, 0.9264, 140.00
605, -10.00, 0.9257, 140.00
606, -10.00, 0.9250, 140.00
607, 0.00, 0.9243, 140.00
608, -10.00, 0.9236, 140.00
609, 50.00, 0.9229, 140.00
610, 0.00, 0.9221, 140.00
611, 0.00, 0.9214, 140.00
612, -10.00, 0.9207, 140.00
613, -10.00, 0.9200, 140.00
614, -10.00, 0.9193, 140.00
615, -10.00, 0.9186, 140.00
616, -10.00, 0.9179, 140.00
617, -10.00, 0.9171, 140.00
618, 0.00, 0.9164, 140.00
619, 0.00, 0.9157, 140.00
620, -10.00, 0.9150, 140.00
621, -10.00, 0.9143, 140.00
622, -10.00, 0.9136, 140.00
623, 0.00, 0.9129, 140.00
624, -10.00, 0.9121, 140.00
625, -10.00, 0.9114, 140.00
626, -10.00, 0.9107, 140.00
627, -10.00, 0.9100, 140.00
628, -10.00, 0.9093, 140.00
629, -10.00, 0.9086, 140.00
630, 20.00, 0.9079, 140.00
631, -10.00, 0.9071, 140.00
632, -10.00, 0.9064, 140.00
633, -10.00, 0.9057, 140.00
634, -10.00, 0.9050, 140.00
635, -10.00, 0.9043, 140.00
636, -10.00, 0.9036, 140.00
637, -10.00, 0.9029, 140.00
638, -10.00, 0.9021, 140.00
639, -10.00, 0.9014, 140.00
640, 0.00, 0.9007, 140.00
641, 20.00, 0.9000, 140.00
642, -10.00, 0.8993, 140.00
643, -10.00, 0.8986, 140.00
644, -10.00, 0.8979, 140.00
645, -10.00, 0.8971, 140.00
646, -10.00, 0.8964, 140.00
647, -10.00, 0.8957, 140.00
648, -10.00, 0.8950, 140.00
649, 0.00, 0.8943, 140.00
650, 20.00, 0.8936, 140.00
651, -10.00, 0.8929, 140.00
652, -10.00, 0.8921, 140.00
653, -10.00, 0.8914, 140.00
654, 0.00, 0.8907, 140.00
655, -10.00, 0.8900, 140.00
656, -10.00, 0.8893, 140.00
657, -10.00, 0.8886, 140.00
658, -10.00, 0.8879, 140.00
659, -10.00, 0.8871, 140.00
660, -10.00, 0.8864, 140.00
661, -10.00, 0.8857, 140.00
662, 20.00, 0.8850, 140.00
663, 20.00, 0.8843, 140.00
664, -10.00, 0.8836, 140.00
665, -10.00, 0.8829, 140.00
666, -10.00, 0.8821, 140.00
667, -10.00, 0.8814, 140.00
668, 0.00, 0.8807, 140.00
669, 0.00, 0.8800, 140.00
670, -10.00, 0.8793, 140.00
671, -10.00, 0.8786, 140.00
672, -10.00, 0.8779, 140.00
673, -10.00, 0.8771, 140.00
674, -10.00, 0.8764, 140.00
675, -10.00, 0.8757, 140.00
676, -10.00, 0.8750, 140.00
677, -10.00, 0.8743, 140.00
678, -10.00, 0.8736, 140.00
679, 20.00, 0.8729, 140.00
680, -10.00, 0.8721, 140.00
681, -10.00, 0.8714, 140.00
682, 0.00, 0.8707, 140.00
683, -10.00, 0.8700, 140.00
684, -10.00, 0.8693, 140.00
685, -10.00, 0.8686, 140.00
686, -10.00, 0.8679, 140.00
687, -10.00, 0.8671, 140.00
688, -10.00, 0.8664, 140.00
689, 20.00, 0.8657, 140.00
690, 0.00, 0.8650, 140.00
691, 0.00, 0.8643, 140.00
692, 0.00, 0.8636, 140.00
693, -10.00, 0.8629, 140.00
694, 0.00, 0.8621, 140.00
695, -10.00, 0.8614, 140.00
696, -10.00, 0.8607, 140.00
697, -10.00, 0.8600, 140.00
698, -10.00, 0.8593, 140.00
699, -10.00, 0.8586, 140.00
700, -10.00, 0.8579, 140.00
701, -10.00, 0.8571, 140.00
702, 90.00, 0.8564, 140.00
703, 0.00, 0.8557, 140.00
704, -10.00, 0.8550, 140.00
705, -10.00, 0.8543, 140.00
706, 0.00, 0.8536, 140.00
707, -10.00, 0.8529, 140.00
708, -10.00, 0.8521, 140.00
709, -10.00, 0.8514, 140.00
710, -10.00, 0.8507, 140.00
711, 20.00, 0.8500, 140.00
712, 0.00, 0.8493, 140.00
713, -10.00, 0.8486, 140.00
714, -10.00, 0.8479, 140.00
715, -10.00, 0.8471, 140.00
716, 50.00, 0.8464, 140.00
717, 0.00, 0.8457, 140.00
718, -10.00, 0.8450, 140.00
719, -10.00, 0.8443, 140.00
720, 0.00, 0.8436, 140.00
721, -10.00, 0.8429, 140.00
722, -10.00, 0.8421, 140.00
723, 0.00, 0.8414, 140.00
724, -10.00, 0.8407, 140.00
725, -10.00, 0.8400, 140.00
726, -10.00, 0.8393, 140.00
727, 20.00, 0.8386, 140.00
728, -10.00, 0.8379, 140.00
729, -10.00, 0.8371, 140.00
730, -10.00, 0.8364, 140.00
731, 0.00, 0.8357, 140.00
732, -10.00, 0.8350, 140.00
733, -10.00, 0.8343, 140.00
734, 0.00, 0.8336, 140.00
735, 90.00, 0.8329, 140.00
736, -10.00, 0.8321, 140.00
737, -10.00, 0.8314, 140.00
738, 0.00, 0.8307, 140.00
739, -10.00, 0.8300, 140.00
740, -10.00, 0.8293, 140.00
741, -10.00, 0.8286, 140.00
742, -10.00, 0.8279, 140.00
743, -10.00, 0.8271, 140.00
744, -10.00, 0.8264, 140.00
745, 0.00, 0.8257, 140.00
746, 20.00, 0.8250, 140.00
747, 50.00, 0.8243, 140.00
748, -10.00, 0.8236, 140.00
749, -10.00, 0.8229, 140.00
750, 0.00, 0.8221, 140.00
751, 0.00, 0.8214, 140.00
752, 90.00, 0.8207, 140.00
753, -10.00, 0.8200, 140.00
754, 0.00, 0.8193, 140.00
755, 0.00, 0.8186, 140.00
756, -10.00, 0.8179, 140.00
757, -10.00, 0.8171, 140.00
758, 0.00, 0.8164, 140.00
759, -10.00, 0.8157, 140.00
760, 0.00, 0.8150, 140.00
761, -10.00, 0.8143, 140.00
762, -10.00, 0.8136, 140.00
763, -10.00, 0.8129, 140.00
764, 0.00, 0.8121, 140.00
765, -10.00, 0.8114, 140.00
766, 0.00, 0.8107, 140.00
767, 90.00, 0.8100, 140.00
768, -10.00, 0.8093, 140.00
769, 0.00, 0.8086, 140.00
770, -10.00, 0.8079, 140.00
771, 0.00, 0.8071, 140.00
772, -10.00, 0.8064, 140.00
773, -10.00, 0.8057, 140.00
774, -10.00, 0.8050, 140.00
775, -10.00, 0.8043, 140.00
